"Rec";"Ass";"Rule";"size";"risk";"med.size";"med.all";"me";"rmse";"cv";"Rule.label"
"REClow";"ASSss3";"HCR9";3500;"3";0.0651428571428571;0.0642;0.000771428571428578;0.0032497409629893;0.0488330896346836;"HCR45"
"REClow";"ASSss3";"HCR9";4000;"1";0.056325;0.05597;0.000242000000000001;0.00158272154847276;0.0279653951490501;"HCR45"
"REClow";"ASSss3";"HCR9";4000;"2";0.252875;0.2521;0.000332500000000003;0.00495458121338222;0.0196817590663709;"HCR45"
"REClow";"ASSss3";"HCR9";4000;"3";0.0645;0.0642;0.000352500000000008;0.00292632448645054;0.0452290936918862;"HCR45"
"REClow";"ASSss3";"HCR9";4500;"1";0.0559777777777778;0.05597;-5.17777777777766e-05;0.00106920681342598;0.0191946824736613;"HCR45"
"REClow";"ASSss3";"HCR9";4500;"2";0.252333333333333;0.2521;0.000128888888888898;0.0042900142449906;0.0170863861211673;"HCR45"
"REClow";"ASSss3";"HCR9";4500;"3";0.064;0.0642;6.6666666666737e-06;0.00269856843621544;0.0422410193512273;"HCR45"
"REClow";"ASSss3";"HCR9";5000;"1";0.05604;0.05597;5.06000000000009e-05;0.00115819342080673;0.0207587344904832;"HCR45"
"REClow";"ASSss3";"HCR9";5000;"2";0.2518;0.2521;0.000246000000000011;0.0042981391322292;0.0170904682600986;"HCR45"
"REClow";"ASSss3";"HCR9";5000;"3";0.064;0.0642;0.000166000000000007;0.00217025344142107;0.0337879760638908;"HCR45"
"REClow";"ASSss3";"HCR9";5500;"1";0.056;0.05597;6.25454545454554e-05;0.00124068489483207;0.0222254718915694;"HCR45"
"REClow";"ASSss3";"HCR9";5500;"2";0.252545454545455;0.2521;0.000345454545454555;0.00390057211315435;0.0154679653080135;"HCR45"
"REClow";"ASSss3";"HCR9";5500;"3";0.0643636363636364;0.0642;0.000287272727272734;0.00230395993996395;0.0356271325641181;"HCR45"
"REClow";"ASSss3";"HCR9";6000;"1";0.0560833333333333;0.05597;-0.000108333333333333;0.00110133000403048;0.019718536060561;"HCR45"
"REClow";"ASSss3";"HCR9";6000;"2";0.25225;0.2521;-5.1666666666656e-05;0.00359452515794661;0.0143316182776039;"HCR45"
"REClow";"ASSss3";"HCR9";6000;"3";0.0638333333333333;0.0642;-0.000384999999999993;0.00196845963467208;0.0304030045517191;"HCR45"
"REClow";"ASSss3";"HCR9";6500;"1";0.0558769230769231;0.05597;-0.000120307692307692;0.000888688882002066;0.0158450942230924;"HCR45"
"REClow";"ASSss3";"HCR9";6500;"2";0.251461538461538;0.2521;-0.000323076923076911;0.00292533313735325;0.0116058494191009;"HCR45"
"REClow";"ASSss3";"HCR9";6500;"3";0.0641538461538462;0.0642;-5.84615384615315e-05;0.00196126996654127;0.0307176072579106;"HCR45"
"REClow";"ASSss3";"HCR9";7000;"1";0.0559142857142857;0.05597;-7.18571428571421e-05;0.000866926779385853;0.0155335396080314;"HCR45"
"REClow";"ASSss3";"HCR9";7000;"2";0.251928571428571;0.2521;-0.000284285714285703;0.00265032150533339;0.0105168388726083;"HCR45"
"REClow";"ASSss3";"HCR9";7000;"3";0.064;0.0642;-0.000108571428571421;0.00144369141368894;0.0225748685389823;"HCR45"
"REClow";"ASSss3";"HCR9";7500;"1";0.0559066666666667;0.05597;-3.23999999999987e-05;0.000805763957716871;0.0144655525891767;"HCR45"
"REClow";"ASSss3";"HCR9";7500;"2";0.252266666666667;0.2521;-0.000175999999999992;0.00272054733055276;0.0108307477418085;"HCR45"
"REClow";"ASSss3";"HCR9";7500;"3";0.0642666666666667;0.0642;-2.3999999999994e-05;0.00135403922477239;0.0212018019038282;"HCR45"
"REClow";"ASSss3";"HCR9";8000;"1";0.0558;0.05597;-0.000135374999999999;0.000672549487026791;0.0118582847168944;"HCR45"
"REClow";"ASSss3";"HCR9";8000;"2";0.2515625;0.2521;-0.000374999999999991;0.00239602535462377;0.00944848513031235;"HCR45"
"REClow";"ASSss3";"HCR9";8000;"3";0.063875;0.0642;-0.000149999999999992;0.00127634732733688;0.019888960323849;"HCR45"
"REClow";"ASSss3";"HCR9";8500;"1";0.0561117647058824;0.05597;7.0941176470589e-05;0.000495051009220367;0.00878661040982685;"HCR45"
"REClow";"ASSss3";"HCR9";8500;"2";0.252294117647059;0.2521;0.000270588235294126;0.00166043934653736;0.0065241215026673;"HCR45"
"REClow";"ASSss3";"HCR9";8500;"3";0.0644117647058823;0.0642;5.29411764705952e-05;0.0010554849325815;0.0164890043364832;"HCR45"
"REClow";"ASSss3";"HCR9";9000;"1";0.0559055555555556;0.05597;-5.18888888888878e-05;0.000441641438832258;0.00788281465541145;"HCR45"
"REClow";"ASSss3";"HCR9";9000;"2";0.251833333333333;0.2521;-0.000142222222222208;0.00146983664163281;0.00583554015320614;"HCR45"
"REClow";"ASSss3";"HCR9";9000;"3";0.0641111111111111;0.0642;1.00000000000067e-05;0.000878171501009447;0.0137445622429537;"HCR45"
"REClow";"ASSss3";"HCR9";9500;"1";0.056;0.05597;3.30526315789485e-05;0.000296843131763809;0.00529405741717906;"HCR45"
"REClow";"ASSss3";"HCR9";9500;"2";0.252157894736842;0.2521;0.00011578947368422;0.00106246720659837;0.00420853717602201;"HCR45"
"REClow";"ASSss3";"HCR9";9500;"3";0.0642105263157895;0.0642;4.21052631579572e-06;0.000560944988192597;0.00878065532741536;"HCR45"
"REClow";"ASSss3";"HCR9";10000;"1";0.05597;0.05597;0;0;0;"HCR45"
"REClow";"ASSss3";"HCR9";10000;"2";0.2521;0.2521;0;0;0;"HCR45"
"REClow";"ASSss3";"HCR9";10000;"3";0.0642;0.0642;0;0;0;"HCR45"
"REClowmed";"ASSnone";"HCR10";500;"1";0.0215;0.02174;-9.79999999999988e-05;0.00304700508696654;0.141427364044758;"HCR50"
"REClowmed";"ASSnone";"HCR10";500;"2";0.122;0.1204;0.000500000000000008;0.0144623649518327;0.120153303655112;"HCR50"
"REClowmed";"ASSnone";"HCR10";500;"3";0.03;0.0231;0.0078;0.00891235098052136;0.140237324703344;"HCR50"
"REClowmed";"ASSnone";"HCR10";1000;"1";0.0214;0.02174;-0.000338999999999999;0.00228241538725973;0.105998343016695;"HCR50"
"REClowmed";"ASSnone";"HCR10";1000;"2";0.119;0.1204;-0.000959999999999992;0.0101196837895262;0.0847688968727822;"HCR50"
"REClowmed";"ASSnone";"HCR10";1000;"3";0.028;0.0231;0.00437;0.00540980591149073;0.116671559334206;"HCR50"
"REClowmed";"ASSnone";"HCR10";1500;"1";0.0217666666666667;0.02174;0.000188666666666668;0.00195242754880516;0.0890651736432415;"HCR50"
"REClowmed";"ASSnone";"HCR10";1500;"2";0.121666666666667;0.1204;0.00057333333333334;0.00857044015465043;0.0710431048230229;"HCR50"
"REClowmed";"ASSnone";"HCR10";1500;"3";0.0266666666666667;0.0231;0.00363333333333333;0.00448862760515704;0.0990871915063905;"HCR50"
"REClowmed";"ASSnone";"HCR10";2000;"1";0.02145;0.02174;-0.000225499999999999;0.0013640069647916;0.0628420304349966;"HCR50"
"REClowmed";"ASSnone";"HCR10";2000;"2";0.1195;0.1204;-0.000584999999999993;0.00619358539135451;0.051721059705426;"HCR50"
"REClowmed";"ASSnone";"HCR10";2000;"3";0.0265;0.0231;0.003005;0.00356181133694641;0.0736190161767644;"HCR50"
"REClowmed";"ASSnone";"HCR10";2500;"1";0.0219;0.02174;0.000199600000000001;0.00122915906212337;0.0555595640257794;"HCR50"
"REClowmed";"ASSnone";"HCR10";2500;"2";0.1216;0.1204;0.000672000000000007;0.00564297793722428;0.0465099125225317;"HCR50"
"REClowmed";"ASSnone";"HCR10";2500;"3";0.0256;0.0231;0.002716;0.00323561431570575;0.0684622856186761;"HCR50"
"REClowmed";"ASSnone";"HCR10";3000;"1";0.0217166666666667;0.02174;9.50000000000011e-05;0.00112909501617692;0.0517865517155168;"HCR50"
"REClowmed";"ASSnone";"HCR10";3000;"2";0.120333333333333;0.1204;0.000540000000000006;0.00534511199342186;0.0441917867820204;"HCR50"
"REClowmed";"ASSnone";"HCR10";3000;"3";0.0253333333333333;0.0231;0.00227333333333333;0.00281736677689568;0.0659183660458601;"HCR50"
"REClowmed";"ASSnone";"HCR10";3500;"1";0.0217;0.02174;-8.1999999999999e-05;0.000930308704524625;0.0430028758777325;"HCR50"
"REClowmed";"ASSnone";"HCR10";3500;"2";0.120285714285714;0.1204;-0.000214285714285708;0.00440658134880924;0.0368058830234115;"HCR50"
"REClowmed";"ASSnone";"HCR10";3500;"3";0.0245714285714286;0.0231;0.00150857142857143;0.00202819916101321;0.055366313271229;"HCR50"
"REClowmed";"ASSnone";"HCR10";4000;"1";0.02175;0.02174;-4.24999999999991e-05;0.0008384584068396;0.0387878399450881;"HCR50"
"REClowmed";"ASSnone";"HCR10";4000;"2";0.12075;0.1204;3.75000000000057e-05;0.00379217945250485;0.0316437770535889;"HCR50"
"REClowmed";"ASSnone";"HCR10";4000;"3";0.0245;0.0231;0.0014175;0.00189165932450851;0.051348434234233;"HCR50"
"REClowmed";"ASSnone";"HCR10";4500;"1";0.0217444444444444;0.02174;8.53333333333344e-05;0.000906303304094356;0.0415490822465877;"HCR50"
"REClowmed";"ASSnone";"HCR10";4500;"2";0.120222222222222;0.1204;-3.55555555555488e-05;0.00387047067032894;0.0323168961160373;"HCR50"
"REClowmed";"ASSnone";"HCR10";4500;"3";0.0244444444444444;0.0231;0.00156222222222222;0.00200000617282998;0.0508910011516067;"HCR50"
"REClowmed";"ASSnone";"HCR10";5000;"1";0.02174;0.02174;-3.21999999999989e-05;0.000691800549291485;0.0319945895590106;"HCR50"
"REClowmed";"ASSnone";"HCR10";5000;"2";0.12;0.1204;-8.39999999999934e-05;0.00341760149812701;0.0285396878461362;"HCR50"
"REClowmed";"ASSnone";"HCR10";5000;"3";0.0242;0.0231;0.001292;0.00170117606378646;0.0455990960339248;"HCR50"
"REClowmed";"ASSnone";"HCR10";5500;"1";0.0218545454545455;0.02174;3.83636363636374e-05;0.000674853152070511;0.0310930670660067;"HCR50"
"REClowmed";"ASSnone";"HCR10";5500;"2";0.120636363636364;0.1204;0.000161818181818189;0.00295986374490951;0.0246373691025759;"HCR50"
"REClowmed";"ASSnone";"HCR10";5500;"3";0.024;0.0231;0.000927272727272728;0.00134000740099103;0.0404637373706364;"HCR50"
"REClowmed";"ASSnone";"HCR10";6000;"1";0.0217416666666667;0.02174;-2.53333333333323e-05;0.000652481587649967;0.0301765722582786;"HCR50"
"REClowmed";"ASSnone";"HCR10";6000;"2";0.1205;0.1204;-4.99999999999251e-06;0.00272994708943436;0.0227891146361876;"HCR50"
"REClowmed";"ASSnone";"HCR10";6000;"3";0.024;0.0231;0.000866666666666668;0.00131064021675583;0.0412299813761389;"HCR50"
"REClowmed";"ASSnone";"HCR10";6500;"1";0.0216692307692308;0.02174;-6.26153846153836e-05;0.000511050432324147;0.0235155304371839;"HCR50"
"REClowmed";"ASSnone";"HCR10";6500;"2";0.120307692307692;0.1204;-0.000166153846153839;0.0021582153486444;0.0179870354077293;"HCR50"
"REClowmed";"ASSnone";"HCR10";6500;"3";0.0236923076923077;0.0231;0.000655384615384617;0.00098472956068776;0.0310944499546277;"HCR50"
"REClowmed";"ASSnone";"HCR10";7000;"1";0.0217071428571429;0.02174;-9.8571428571418e-06;0.000488758109698364;0.0226008856439652;"HCR50"
"REClowmed";"ASSnone";"HCR10";7000;"2";0.120285714285714;0.1204;1.71428571428643e-05;0.00209940710775248;0.0175217011338665;"HCR50"
"REClowmed";"ASSnone";"HCR10";7000;"3";0.0237142857142857;0.0231;0.000632857142857144;0.00104430427968645;0.035178460693521;"HCR50"
"REClowmed";"ASSnone";"HCR10";7500;"1";0.02176;0.02174;-2.42666666666656e-05;0.000420942857035119;0.0194494888691801;"HCR50"
"REClowmed";"ASSnone";"HCR10";7500;"2";0.1204;0.1204;-5.9999999999993e-05;0.00186814227390623;0.0155940252750714;"HCR50"
"REClowmed";"ASSnone";"HCR10";7500;"3";0.0236666666666667;0.0231;0.000610666666666668;0.000928535286231912;0.029649014904243;"HCR50"
"REClowmed";"ASSnone";"HCR10";8000;"1";0.0217875;0.02174;2.86250000000011e-05;0.000353631605629361;0.0162732762961462;"HCR50"
"REClowmed";"ASSnone";"HCR10";8000;"2";0.120375;0.1204;2.50000000000032e-05;0.00159980467557762;0.0133499511196389;"HCR50"
"REClowmed";"ASSnone";"HCR10";8000;"3";0.0235;0.0231;0.000505000000000001;0.000790134482224388;0.0258738288869185;"HCR50"
"REClowmed";"ASSnone";"HCR10";8500;"1";0.0217470588235294;0.02174;2.69411764705893e-05;0.000296264634345738;0.0136226522408209;"HCR50"
"REClowmed";"ASSnone";"HCR10";8500;"2";0.120588235294118;0.1204;0.000101176470588242;0.00122416273201877;0.010175174347194;"HCR50"
"REClowmed";"ASSnone";"HCR10";8500;"3";0.0234117647058824;0.0231;0.000321176470588236;0.000576908597103359;0.020564827885301;"HCR50"
"REClowmed";"ASSnone";"HCR10";9000;"1";0.0217111111111111;0.02174;-1.34444444444432e-05;0.000256337451202295;0.0118414648122628;"HCR50"
"REClowmed";"ASSnone";"HCR10";9000;"2";0.120444444444444;0.1204;-1.33333333333263e-05;0.00116610568523432;0.00973449742438992;"HCR50"
"REClowmed";"ASSnone";"HCR10";9000;"3";0.0233333333333333;0.0231;0.00021888888888889;0.000456151371886652;0.0172486028662743;"HCR50"
"REClowmed";"ASSnone";"HCR10";9500;"1";0.0217473684210526;0.02174;-7.36842105262051e-07;0.000179818930164289;0.00831322138727127;"HCR50"
"REClowmed";"ASSnone";"HCR10";9500;"2";0.120421052631579;0.1204;2.10526315790119e-06;0.000778719739144298;0.00650021794465013;"HCR50"
"REClowmed";"ASSnone";"HCR10";9500;"3";0.0232631578947368;0.0231;0.000184210526315792;0.000335895050223345;0.0121237585017467;"HCR50"
"REClowmed";"ASSnone";"HCR10";10000;"1";0.02174;0.02174;0;0;0;"HCR50"
"REClowmed";"ASSnone";"HCR10";10000;"2";0.1204;0.1204;0;0;0;"HCR50"
"REClowmed";"ASSnone";"HCR10";10000;"3";0.0231;0.0231;0;0;0;"HCR50"
"REClowmed";"ASSnone";"HCR11";500;"1";9e-04;0.00096;6.2e-05;0.000624627889226858;0.611227456628046;"ICES_low"
"REClowmed";"ASSnone";"HCR11";500;"2";0.006;0.0066;0.00018;0.00346756398643197;0.513323652242252;"ICES_low"
"REClowmed";"ASSnone";"HCR11";500;"3";0.004;0.0013;0.00198;0.00249038149687954;0.462837259126851;"ICES_low"
"REClowmed";"ASSnone";"HCR11";1000;"1";9e-04;0.00096;-1e-05;0.000371752605908822;0.393147607129477;"ICES_low"
"REClowmed";"ASSnone";"HCR11";1000;"2";0.006;0.0066;-3.99999999999999e-05;0.00213728800118281;0.327390097336326;"ICES_low"
"REClowmed";"ASSnone";"HCR11";1000;"3";0.002;0.0013;0.00118;0.00144982757595515;0.341379568633333;"ICES_low"
"REClowmed";"ASSnone";"HCR11";1500;"1";0.000933333333333333;0.00096;-1.46666666666667e-05;0.000338860836726032;0.359924685969645;"ICES_low"
"REClowmed";"ASSnone";"HCR11";1500;"2";0.00666666666666667;0.0066;6.66666666666668e-05;0.00211134501628175;0.318138525193226;"ICES_low"
"REClowmed";"ASSnone";"HCR11";1500;"3";0.002;0.0013;0.000873333333333333;0.00110524004431416;0.313248356126344;"ICES_low"
"REClowmed";"ASSnone";"HCR11";2000;"1";0.00095;0.00096;-6.50000000000003e-06;0.00027776788871286;0.292701400846574;"ICES_low"
"REClowmed";"ASSnone";"HCR11";2000;"2";0.0065;0.0066;-5.5e-05;0.00158224524015716;0.242819751436078;"ICES_low"
"REClowmed";"ASSnone";"HCR11";2000;"3";0.002;0.0013;0.000635;0.000846463230152379;0.290712899487326;"ICES_low"
"REClowmed";"ASSnone";"HCR11";2500;"1";0.00096;0.00096;2.84e-05;0.000238562360819975;0.24085305110025;"ICES_low"
"REClowmed";"ASSnone";"HCR11";2500;"2";0.0066;0.0066;0.000136;0.00146914941377656;0.218261667816403;"ICES_low"
"REClowmed";"ASSnone";"HCR11";2500;"3";0.0016;0.0013;0.000532;0.000728010988928052;0.272636695754774;"ICES_low"
"REClowmed";"ASSnone";"HCR11";3000;"1";0.000933333333333333;0.00096;-2.16666666666667e-05;0.00019035055380359;0.202557172804604;"ICES_low"
"REClowmed";"ASSnone";"HCR11";3000;"2";0.00633333333333333;0.0066;-0.000203333333333333;0.00107320910254143;0.165567437692272;"ICES_low"
"REClowmed";"ASSnone";"HCR11";3000;"3";0.00166666666666667;0.0013;0.000383333333333333;0.000521749194749951;0.21132423225851;"ICES_low"
"REClowmed";"ASSnone";"HCR11";3500;"1";0.000971428571428571;0.00096;1.17142857142857e-05;0.00019541269776803;0.201750609931467;"ICES_low"
"REClowmed";"ASSnone";"HCR11";3500;"2";0.00657142857142857;0.0066;1e-04;0.00113173156116219;0.169102096852037;"ICES_low"
"REClowmed";"ASSnone";"HCR11";3500;"3";0.00171428571428571;0.0013;0.000374285714285714;0.000494582899924734;0.194069648569192;"ICES_low"
"REClowmed";"ASSnone";"HCR11";4000;"1";0.0009875;0.00096;1.625e-05;0.000185960345235214;0.190711639466569;"ICES_low"
"REClowmed";"ASSnone";"HCR11";4000;"2";0.0065;0.0066;5.50000000000001e-05;0.00104235310715707;0.157196832333086;"ICES_low"
"REClowmed";"ASSnone";"HCR11";4000;"3";0.00175;0.0013;0.00034;0.000484510061815026;0.211536628386887;"ICES_low"
"REClowmed";"ASSnone";"HCR11";4500;"1";0.000955555555555556;0.00096;-2.66666666666669e-06;0.000146343077377429;0.153609929990761;"ICES_low"
"REClowmed";"ASSnone";"HCR11";4500;"2";0.00666666666666667;0.0066;-7.33333333333332e-05;0.000954831767225883;0.146599730406776;"ICES_low"
"REClowmed";"ASSnone";"HCR11";4500;"3";0.00155555555555556;0.0013;0.000213333333333333;0.000329271549160294;0.166572367946843;"ICES_low"
"REClowmed";"ASSnone";"HCR11";5000;"1";0.00099;0.00096;2.24e-05;0.000151155549021529;0.152931264089337;"ICES_low"
"REClowmed";"ASSnone";"HCR11";5000;"2";0.0066;0.0066;6.8e-05;0.000946572765295939;0.142304056395947;"ICES_low"
"REClowmed";"ASSnone";"HCR11";5000;"3";0.0016;0.0013;0.00022;0.00034;0.171404986126034;"ICES_low"
"REClowmed";"ASSnone";"HCR11";5500;"1";0.000963636363636364;0.00096;-6.1818181818182e-06;0.000124201915051578;0.130709301934284;"ICES_low"
"REClowmed";"ASSnone";"HCR11";5500;"2";0.00654545454545455;0.0066;-9.45454545454545e-05;0.00072367290908175;0.110843105777797;"ICES_low"
"REClowmed";"ASSnone";"HCR11";5500;"3";0.00145454545454545;0.0013;0.000138181818181818;0.000270872480747761;0.162809323086893;"ICES_low"
"REClowmed";"ASSnone";"HCR11";6000;"1";0.000966666666666667;0.00096;5.33333333333329e-06;0.000105824802805811;0.110037401569194;"ICES_low"
"REClowmed";"ASSnone";"HCR11";6000;"2";0.0065;0.0066;2.33333333333333e-05;0.000615810216074906;0.0933771684281673;"ICES_low"
"REClowmed";"ASSnone";"HCR11";6000;"3";0.0015;0.0013;0.000151666666666667;0.000244608530786098;0.132867766010434;"ICES_low"
"REClowmed";"ASSnone";"HCR11";6500;"1";0.000953846153846154;0.00096;3.84615384615383e-06;9.46997747477686e-05;0.0986654605315274;"ICES_low"
"REClowmed";"ASSnone";"HCR11";6500;"2";0.00661538461538461;0.0066;-4.61538461538457e-06;0.000559247169371204;0.0852179887534104;"ICES_low"
"REClowmed";"ASSnone";"HCR11";6500;"3";0.00138461538461538;0.0013;0.000118461538461539;0.000226342150804417;0.136654045079891;"ICES_low"
"REClowmed";"ASSnone";"HCR11";7000;"1";0.000971428571428571;0.00096;2.57142857142856e-06;9.08328808576386e-05;0.0948022025843193;"ICES_low"
"REClowmed";"ASSnone";"HCR11";7000;"2";0.00657142857142857;0.0066;-5.71428571428566e-06;0.000487308308727752;0.0742657545858596;"ICES_low"
"REClowmed";"ASSnone";"HCR11";7000;"3";0.00142857142857143;0.0013;9.57142857142858e-05;0.000181040078999324;0.110655571567736;"ICES_low"
"REClowmed";"ASSnone";"HCR11";7500;"1";0.00096;0.00096;-7.46666666666669e-06;7.93529387539547e-05;0.0833554701199512;"ICES_low"
"REClowmed";"ASSnone";"HCR11";7500;"2";0.00653333333333333;0.0066;-3.06666666666665e-05;0.00049152822909778;0.0750520672388637;"ICES_low"
"REClowmed";"ASSnone";"HCR11";7500;"3";0.00133333333333333;0.0013;5.33333333333334e-05;0.00017625738755203;0.124759385630105;"ICES_low"
"REClowmed";"ASSnone";"HCR11";8000;"1";0.000975;0.00096;3.74999999999986e-07;7.43324458093503e-05;0.0777883308585931;"ICES_low"
"REClowmed";"ASSnone";"HCR11";8000;"2";0.006625;0.0066;-5.00000000000001e-06;0.00043236269496801;0.0658850342408589;"ICES_low"
"REClowmed";"ASSnone";"HCR11";8000;"3";0.001375;0.0013;1.5e-05;0.000136014705087354;0.103320224863658;"ICES_low"
"REClowmed";"ASSnone";"HCR11";8500;"1";0.000964705882352941;0.00096;-2.00000000000002e-06;5.40587915253058e-05;0.0566742524607696;"ICES_low"
"REClowmed";"ASSnone";"HCR11";8500;"2";0.00658823529411765;0.0066;-4.11764705882353e-05;0.000319818287507487;0.0485993041690215;"ICES_low"
"REClowmed";"ASSnone";"HCR11";8500;"3";0.00129411764705882;0.0013;2.3529411764706e-05;0.000121552813645717;0.0905567432943528;"ICES_low"
"REClowmed";"ASSnone";"HCR11";9000;"1";0.000966666666666667;0.00096;-3.66666666666669e-06;4.88054844115083e-05;0.0511461129469468;"ICES_low"
"REClowmed";"ASSnone";"HCR11";9000;"2";0.00655555555555556;0.0066;-1.66666666666666e-05;0.000271484260508236;0.0413676902953753;"ICES_low"
"REClowmed";"ASSnone";"HCR11";9000;"3";0.00133333333333333;0.0013;1.11111111111113e-06;0.000109205887780494;0.0843512631851941;"ICES_low"
"REClowmed";"ASSnone";"HCR11";9500;"1";0.000957894736842105;0.00096;-1.68421052631583e-06;2.9178977747383e-05;0.0305505600855631;"ICES_low"
"REClowmed";"ASSnone";"HCR11";9500;"2";0.00663157894736842;0.0066;-8.421052631579e-06;0.000163818695810194;0.0249449047457894;"ICES_low"
"REClowmed";"ASSnone";"HCR11";9500;"3";0.00136842105263158;0.0013;6.31578947368425e-06;7.91576147811398e-05;0.0607071908990377;"ICES_low"
"REClowmed";"ASSnone";"HCR11";10000;"1";0.00096;0.00096;0;0;0;"ICES_low"
"REClowmed";"ASSnone";"HCR11";10000;"2";0.0066;0.0066;0;0;0;"ICES_low"
"REClowmed";"ASSnone";"HCR11";10000;"3";0.0013;0.0013;0;0;0;"ICES_low"
"REClowmed";"ASSss3";"HCR10";500;"1";0.0287;0.02837;-1.9999999999994e-06;0.00361194961205164;0.127966208065975;"HCR50"
"REClowmed";"ASSss3";"HCR10";500;"2";0.142;0.1398;0.00151999999999999;0.0143474039463591;0.101461457937864;"HCR50"
"REClowmed";"ASSss3";"HCR10";500;"3";0.038;0.032;0.00666;0.00840713982279348;0.133382788844005;"HCR50"
"REClowmed";"ASSss3";"HCR10";1000;"1";0.02825;0.02837;-8.49999999999997e-05;0.00265629441139344;0.094336544219922;"HCR50"
"REClowmed";"ASSss3";"HCR10";1000;"2";0.1405;0.1398;0.000639999999999992;0.00911789449379625;0.0650899060509534;"HCR50"
"REClowmed";"ASSss3";"HCR10";1000;"3";0.036;0.032;0.0039;0.00549363267792815;0.108317556487208;"HCR50"
"REClowmed";"ASSss3";"HCR10";1500;"1";0.0281333333333333;0.02837;0.000184666666666667;0.00239893541203408;0.0841847226726654;"HCR50"
"REClowmed";"ASSss3";"HCR10";1500;"2";0.141333333333333;0.1398;0.00124666666666666;0.00909070343201718;0.064164441519357;"HCR50"
"REClowmed";"ASSss3";"HCR10";1500;"3";0.034;0.032;0.00273333333333333;0.00439191175786683;0.0994726866824591;"HCR50"
"REClowmed";"ASSss3";"HCR10";2000;"1";0.02845;0.02837;7.45000000000006e-05;0.00168660754178321;0.0595352308426521;"HCR50"
"REClowmed";"ASSss3";"HCR10";2000;"2";0.1395;0.1398;-0.000205000000000007;0.00639964842784351;0.0460517060268404;"HCR50"
"REClowmed";"ASSss3";"HCR10";2000;"3";0.034;0.032;0.00233;0.00366674242345982;0.0828877140490889;"HCR50"
"REClowmed";"ASSss3";"HCR10";2500;"1";0.02832;0.02837;7.00000000000008e-05;0.00161049681775532;0.0568593722515531;"HCR50"
"REClowmed";"ASSss3";"HCR10";2500;"2";0.1392;0.1398;-0.000492000000000009;0.0063582387498426;0.0457339872855501;"HCR50"
"REClowmed";"ASSss3";"HCR10";2500;"3";0.0334;0.032;0.001656;0.00300559478306707;0.0749012143116332;"HCR50"
"REClowmed";"ASSss3";"HCR10";3000;"1";0.0283666666666667;0.02837;-1.39999999999996e-05;0.00124346022587509;0.0440698736384193;"HCR50"
"REClowmed";"ASSss3";"HCR10";3000;"2";0.14;0.1398;0.000216666666666659;0.00482228622589373;0.0345793517921135;"HCR50"
"REClowmed";"ASSss3";"HCR10";3000;"3";0.033;0.032;0.00117333333333333;0.00255734237050888;0.0688424792657968;"HCR50"
"REClowmed";"ASSss3";"HCR10";3500;"1";0.0284571428571429;0.02837;2.00000000000065e-06;0.00123790623099437;0.0438510133273221;"HCR50"
"REClowmed";"ASSss3";"HCR10";3500;"2";0.140714285714286;0.1398;0.000617142857142849;0.00455348263218744;0.032290896411591;"HCR50"
"REClowmed";"ASSss3";"HCR10";3500;"3";0.0332857142857143;0.032;0.00122;0.00231781036712652;0.0596229848008194;"HCR50"
"REClowmed";"ASSss3";"HCR10";4000;"1";0.0282625;0.02837;-9.04999999999993e-05;0.00110181441268482;0.0390255624773959;"HCR50"
"REClowmed";"ASSss3";"HCR10";4000;"2";0.139125;0.1398;-0.000440000000000004;0.0044637708274507;0.0320350913472378;"HCR50"
"REClowmed";"ASSss3";"HCR10";4000;"3";0.03275;0.032;0.00082;0.00190820596372614;0.0527640294150037;"HCR50"
"REClowmed";"ASSss3";"HCR10";4500;"1";0.0283333333333333;0.02837;-3.4666666666666e-05;0.00113402495236771;0.0402044077117078;"HCR50"
"REClowmed";"ASSss3";"HCR10";4500;"2";0.14;0.1398;-6.66666666666738e-05;0.00441350340950123;0.031740685259684;"HCR50"
"REClowmed";"ASSss3";"HCR10";4500;"3";0.0326666666666667;0.032;0.000722222222222221;0.0018;0.0506402567950617;"HCR50"
"REClowmed";"ASSss3";"HCR10";5000;"1";0.02836;0.02837;-0.000108399999999999;0.000959447757827387;0.0339013734640017;"HCR50"
"REClowmed";"ASSss3";"HCR10";5000;"2";0.1393;0.1398;-0.000956000000000007;0.00338703410080265;0.0235205477219635;"HCR50"
"REClowmed";"ASSss3";"HCR10";5000;"3";0.0326;0.032;0.000457999999999999;0.00147715943621533;0.0434850614100655;"HCR50"
"REClowmed";"ASSss3";"HCR10";5500;"1";0.0284636363636364;0.02837;5.05454545454553e-05;0.000836581295788288;0.0295300380188852;"HCR50"
"REClowmed";"ASSss3";"HCR10";5500;"2";0.140636363636364;0.1398;0.000530909090909083;0.00323275590538501;0.022838359513643;"HCR50"
"REClowmed";"ASSss3";"HCR10";5500;"3";0.0328181818181818;0.032;0.000563636363636363;0.00159917334016698;0.0461893091542517;"HCR50"
"REClowmed";"ASSss3";"HCR10";6000;"1";0.0284583333333333;0.02837;0.000135333333333334;0.000749023809145388;0.0259743575384706;"HCR50"
"REClowmed";"ASSss3";"HCR10";6000;"2";0.14025;0.1398;0.000313333333333325;0.00274485377064466;0.0195602285942881;"HCR50"
"REClowmed";"ASSss3";"HCR10";6000;"3";0.0323333333333333;0.032;0.000334999999999999;0.00122757665522135;0.0367073442919632;"HCR50"
