"scenario";"Ass";"Rule";"Rec";"INN";"OER";"catch";"year";"biomass_q95";"biomass_q50";"biomass_q05";"catch_q95";"catch_q50";"catch_q05";"catch.iyv_q95";"catch.iyv_q50";"catch.iyv_q05";"discards_q95";"discards_q50";"discards_q05";"disc.iyv_q95";"disc.iyv_q50";"disc.iyv_q05";"f_q95";"f_q50";"f_q05";"landings_q95";"landings_q50";"landings_q05";"land.iyv_q95";"land.iyv_q50";"land.iyv_q05";"rec_q95";"rec_q50";"rec_q05";"ssb_q95";"ssb_q50";"ssb_q05";"effort_q95";"effort_q50";"effort_q05";"tac_q95";"tac_q50";"tac_q05"
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2020;426967.628316344;346421.380214675;290421.18478947;19106;19106;19106;1.38861792390848;1.38861792390848;1.38861792390848;0;0;0;NA;NA;NA;0.071656446104668;0.0594381508250221;0.0483636943045145;19106;19106;19106;1.38861792390848;1.38861792390848;1.38861792390848;29701156.8696392;11867992.9427876;5033915.03310454;425929.307846302;345546.621481903;289594.730375808;0.503112164631387;0.41968812314614;0.343352903376885;19106;19106;19106
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2021;603215.10979467;406418.655444747;305042.751620472;40000;32945.4744033242;22095.9403111066;2.09358316759133;1.72435226647777;1.15649221768589;0;0;0;NA;NA;NA;0.113164840031021;0.0820053235546739;0.0549076035419471;40000;32945.4744033242;22095.9403111066;2.09358316759133;1.72435226647777;1.15649221768589;29458086.7897579;12138505.8070021;5013134.33247507;603215.10979467;406418.655444747;305042.751620472;0.77951963498791;0.573045014713924;0.38853574616575;40000;32945.4744033242;22095.9403111066
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2022;702583.85322705;452633.981328189;315887.352521722;40000;40000;24107.8824713418;1.62577024813259;1.10465213001968;0.832527154719286;0;0;0;NA;NA;NA;0.114245698011806;0.0835756601121266;0.0574825393917396;40000;40000;24107.8824713418;1.62577024813259;1.10465213001968;0.832527154719286;28930514.497409;12125863.4908887;5221221.26857865;702583.85322705;452633.981328189;315887.352521722;0.786576320911479;0.583601284506769;0.406247302706439;40000;40000;24107.8824713418
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2023;737164.166895017;482262.741833369;318987.213703156;40000;40000;22417.3502757359;1.405663012221;1;0.651433627914532;0;0;0;NA;NA;NA;0.0999175018296594;0.0775652466004852;0.0528131691950393;40000;40000;22417.3502757359;1.405663012221;1;0.651433627914532;32004156.3914417;12143970.5456928;5014059.73755493;737164.166895017;482262.741833369;318987.213703156;0.692479054359381;0.543120325988065;0.374099983572485;40000;40000;22417.3502757359
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2024;780940.003908404;504819.175065974;339813.758998464;40000;40000;26054.840772321;1.49762403305134;1;0.905220221118913;0;0;0;NA;NA;NA;0.103943241354249;0.0772960288724907;0.0531473265929905;40000;40000;26054.840772321;1.49762403305134;1;0.905220221118913;30194643.6920347;12294045.8476067;5005707.70161459;780940.003908404;504819.175065974;339813.758998464;0.719029269779847;0.54130211653543;0.376405391259705;40000;40000;26054.840772321
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2025;808243.403210018;517676.608175198;350896.513102714;40000;40000;29612.8959127703;1.28784006180257;1;0.891889524916673;0;0;0;NA;NA;NA;0.104244898182341;0.0765432054630397;0.0503859090045584;40000;40000;29612.8959127703;1.28784006180257;1;0.891889524916673;28346453.7127455;12196069.7028419;5045690.48031305;808243.403210018;517676.608175198;350896.513102714;0.721016179666712;0.536215457810466;0.357249512187344;40000;40000;29612.8959127703
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2026;803402.100737101;533244.159340095;359619.84909003;40000;40000;29752.1418053756;1.16262206464979;1;0.857265945470288;0;0;0;NA;NA;NA;0.101615048491277;0.0752987225126017;0.0512408085182716;40000;40000;29752.1418053756;1.16262206464979;1;0.857265945470288;27420446.9493183;12456932.8592172;5434895.32843129;803402.100737101;533244.159340095;359619.84909003;0.703675627999578;0.527799197742965;0.363139142979657;40000;40000;29752.1418053756
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2027;801200.262501859;548901.767406021;363745.025193272;40000;40000;31102.2068418249;1.18722599215042;1;0.883281898467529;0;0;0;NA;NA;NA;0.101230884683465;0.073925213396479;0.0513205860869498;40000;40000;31102.2068418249;1.18722599215042;1;0.883281898467529;29754809.7823036;12295302.910517;5408213.47619093;801200.262501859;548901.767406021;363745.025193272;0.701139003937985;0.518499308292683;0.363689330951907;40000;40000;31102.2068418249
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2028;823679.100645555;547307.73356562;364296.883908359;40000;40000;31184.8930921223;1.11910630656963;1;0.902278256862789;0;0;0;NA;NA;NA;0.100022982064951;0.0735444621971577;0.0507416664955917;40000;40000;31184.8930921223;1.11910630656963;1;0.902278256862789;27776392.3291669;12157471.4730182;5360856.02877393;823679.100645555;547307.73356562;364296.883908359;0.693176788065315;0.515919231291069;0.359695533942487;40000;40000;31184.8930921223
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2029;812886.332606479;551458.692711118;369151.067700235;40000;40000;31295.603361293;1.1139315093463;1;0.911932619131053;0;0;0;NA;NA;NA;0.100034748843597;0.0733009373297502;0.0508856069250977;40000;40000;31295.603361293;1.1139315093463;1;0.911932619131053;30962453.3667081;12509081.2423716;4930844.15097393;812886.332606479;551458.692711118;369151.067700235;0.693254615473152;0.514268564501702;0.360688716426477;40000;40000;31295.603361293
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2030;837966.687854883;556268.83368736;370932.385932963;40000;40000;32790.7701679591;1.1155215015747;1;0.920967160254249;0;0;0;NA;NA;NA;0.099188010224122;0.0732860848279138;0.0508499064587284;40000;40000;32790.7701679591;1.1155215015747;1;0.920967160254249;28780702.5515451;12073515.1031583;5267889.40245997;837966.687854883;556268.83368736;370932.385932963;0.687651837326241;0.514167871892492;0.360442366030939;40000;40000;32790.7701679591
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2031;827587.63022122;557147.734044948;368998.148190299;40000;40000;32495.9871901171;1.04801930565091;1;0.90558799913713;0;0;0;NA;NA;NA;0.0991166304636553;0.0726924225142098;0.0498351050489594;40000;40000;32495.9871901171;1.04801930565091;1;0.90558799913713;28594663.140019;11950728.4006979;5250451.59257838;827587.63022122;557147.734044948;368998.148190299;0.687179343751467;0.510142295492699;0.353499489635113;40000;40000;32495.9871901171
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2032;834970.246478776;554134.828946587;374463.689238337;40000;40000;31942.5082911103;1.06615995151441;1;0.898965259682702;0;0;0;NA;NA;NA;0.0990913660166857;0.0729745040142081;0.0498102251488934;40000;40000;31942.5082911103;1.06615995151441;1;0.898965259682702;28402238.3989808;12422178.254146;5525860.10850949;834970.246478776;554134.828946587;374463.689238337;0.687012098375046;0.512055345179581;0.35332813126916;40000;40000;31942.5082911103
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2033;840317.874110933;557475.539394515;372889.325321814;40000;40000;33030.8598040215;1.07399319010131;1;0.915895586240465;0;0;0;NA;NA;NA;0.0983766464583473;0.0733229873751863;0.0502694249801885;40000;40000;33030.8598040215;1.07399319010131;1;0.915895586240465;29303043.7012255;12187510.6951407;4953414.85799003;840317.874110933;557475.539394515;372889.325321814;0.682279257981053;0.514418037442727;0.35644869640632;40000;40000;33030.8598040215
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2034;839654.209148197;559955.462427676;376876.972053747;40000;40000;33150.9298504757;1.09987270314692;1;0.936044429534653;0;0;0;NA;NA;NA;0.0991835107018492;0.0730405743805551;0.049580327764868;40000;40000;33150.9298504757;1.09987270314692;1;0.936044429534653;30587859.4860164;12031393.585811;5362477.38108745;839654.209148197;559955.462427676;376876.972053747;0.687622059562075;0.512503354186056;0.351744385449523;40000;40000;33150.9298504757
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2035;828691.807710623;562216.035860448;371788.743409946;40000;40000;33156.8756197211;1.06682192774822;1;0.900646166919623;0;0;0;NA;NA;NA;0.0988175673509279;0.0726815546169215;0.0494139245084432;40000;40000;33156.8756197211;1.06682192774822;1;0.900646166919623;28570114.5846256;12424250.4140577;5177970.07327848;828691.807710623;562216.035860448;371788.743409946;0.685199365969903;0.510068583027568;0.350597658252785;40000;40000;33156.8756197211
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2036;829772.685201917;562517.401240878;381676.582998201;40000;40000;32227.3891737866;1.0634263510687;1;0.903115799693949;0;0;0;NA;NA;NA;0.0989223078322826;0.0721873239528981;0.0497209823090104;40000;40000;32227.3891737866;1.0634263510687;1;0.903115799693949;28851262.9187593;12226672.1600227;5124153.62530531;829772.685201917;562517.401240878;381676.582998201;0.685892868274664;0.50671553672866;0.3527134119609;40000;40000;32227.3891737866
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2037;843135.975361351;559379.408088375;376403.283865316;40000;40000;33970.4523680865;1.07738008813579;1;0.922943129862799;0;0;0;NA;NA;NA;0.0982307841214233;0.0725960213215125;0.0504742107537452;40000;40000;33970.4523680865;1.07738008813579;1;0.922943129862799;28204516.8401113;12372729.1667489;5207623.57750535;843135.975361351;559379.408088375;376403.283865316;0.681312994123528;0.509488394763368;0.357854400319561;40000;40000;33970.4523680865
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2038;816926.203900083;563790.221077666;380971.065120057;40000;40000;33156.5444486705;1.06545174802483;1;0.918755696275401;0;0;0;NA;NA;NA;0.0993658537921293;0.0721992222596212;0.0498115981568666;40000;40000;33156.5444486705;1.06545174802483;1;0.918755696275401;29798876.6420821;12914833.4635227;5366497.74933622;816926.203900083;563790.221077666;380971.065120057;0.688828957526932;0.506796276842548;0.353337586652552;40000;40000;33156.5444486705
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2039;827283.058909527;567317.416973548;378278.679601027;40000;40000;32792.1768780196;1.07374356518385;1;0.900076537401602;0;0;0;NA;NA;NA;0.0987364822537626;0.0714911870248572;0.0499089666444083;40000;40000;32792.1768780196;1.07374356518385;1;0.900076537401602;27862090.7579244;12132356.5010054;5239472.2458326;827283.058909527;567317.416973548;378278.679601027;0.684662442138297;0.501990098919222;0.354008151653226;40000;40000;32792.1768780196
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2040;845369.779930237;568830.837770395;381315.942354402;40000;40000;33782.2477664025;1.07905572856477;1;0.915288978797843;0;0;0;NA;NA;NA;0.0980096915156025;0.071913053312053;0.0499798495753274;40000;40000;33782.2477664025;1.07905572856477;1;0.915288978797843;29314730.489775;11903500.8302492;5047982.1369824;845369.779930237;568830.837770395;381315.942354402;0.679848152898541;0.50485412485022;0.354496259563653;40000;40000;33782.2477664025
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2041;840510.293276981;563660.495910946;376699.97673427;40000;40000;33437.7827727649;1.0735097774698;1;0.945966659513059;0;0;0;NA;NA;NA;0.0978620370885989;0.0718764341592585;0.0503068614394671;40000;40000;33437.7827727649;1.0735097774698;1;0.945966659513059;31632616.230857;12724364.6113373;5226412.79772797;840510.293276981;563660.495910946;376699.97673427;0.678869693727651;0.50460556173508;0.356704047554667;40000;40000;33437.7827727649
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2042;836757.299144238;567265.346295003;382751.323819876;40000;40000;32515.2841804408;1.03683749653789;1;0.936752622354743;0;0;0;NA;NA;NA;0.0982269186421899;0.071585147860665;0.049697480696591;40000;40000;32515.2841804408;1.03683749653789;1;0.936752622354743;30916005.5058771;12479424.2613098;5097012.45457293;836757.299144238;567265.346295003;382751.323819876;0.681287395374183;0.502628089013268;0.352551521159962;40000;40000;32515.2841804407
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2043;856066.366230911;570195.774709754;392243.430263038;40000;40000;33596.7414675073;1.07099538217744;1;0.952181564392392;0;0;0;NA;NA;NA;0.0980361095251207;0.0722010296965527;0.0487571691054287;40000;40000;33596.7414675073;1.07099538217744;1;0.952181564392392;28814080.0580924;12439020.8444185;5261104.00059541;856066.366230911;570195.774709754;392243.430263038;0.680023196805745;0.506808541894695;0.346068667879464;40000;40000;33596.7414675073
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2044;863994.308523522;572591.205515207;381880.940301845;40000;40000;36155.4500165963;1.07064275221151;1;0.96601101356748;0;0;0;NA;NA;NA;0.0982919456500192;0.071335381181723;0.0486294605065264;40000;40000;36155.4500165963;1.07064275221151;1;0.96601101356748;28994687.3157955;12060472.0716017;5330108.80418179;863994.308523522;572591.205515207;381880.940301845;0.681718159198884;0.500932059896711;0.345187418116481;40000;40000;36155.4500165963
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2045;834314.966007284;565453.160652613;378950.140285225;40000;40000;33358.1550553013;1.03328092432239;1;0.915859374844468;0;0;0;NA;NA;NA;0.0979812127907741;0.0720532269358037;0.0493549403227694;40000;40000;33358.1550553013;1.03328092432239;1;0.915859374844468;29237337.1702222;12251492.3553876;5046646.59673406;834314.966007284;565453.160652613;378950.140285225;0.679659446079437;0.505805509483049;0.350191103170507;40000;40000;33358.1550553013
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2046;827327.464891376;563516.425544707;381576.574477179;40000;40000;33076.5671032937;1.01963449071879;1;0.911024461146608;0;0;0;NA;NA;NA;0.0958443131402918;0.0727405547511958;0.0505373036313794;40000;40000;33076.5671032937;1.01963449071879;1;0.911024461146608;29323764.5569819;12411695.7567295;5278101.10157468;827327.464891376;563516.425544707;381576.574477179;0.665486248715208;0.510468759199791;0.358288018930338;40000;40000;33076.5671032937
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2047;850065.623220082;562714.74852323;388359.188484888;40000;40000;33657.1745539027;1.04708728865023;1;0.965901083674432;0;0;0;NA;NA;NA;0.0980720937052017;0.0722501165195973;0.0501999929865565;40000;40000;33657.1745539027;1.04708728865023;1;0.965901083674432;27340848.0135409;12293720.3745903;5355547.68214941;850065.623220082;562714.74852323;388359.188484888;0.680261626369423;0.507141629396546;0.355971269474248;40000;40000;33657.1745539027
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2048;838701.471147719;559626.85755953;384352.736715685;40000;40000;32967.8574815943;1.02963386077489;1;0.952647222987858;0;0;0;NA;NA;NA;0.0983870982816299;0.0721942688597794;0.0499114100729375;40000;40000;32967.8574815943;1.02963386077489;1;0.952647222987858;29002706.3211008;12139715.9736536;5254163.6005784;838701.471147719;559626.85755953;384352.736715685;0.682348495503997;0.506762664071455;0.354024972651825;40000;40000;32967.8574815943
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2049;837727.330551712;565664.244692;376893.970986924;40000;40000;34953.331851147;1.02941419722638;1;0.961076658017877;0;0;0;NA;NA;NA;0.0989636750174068;0.072360665886372;0.0502958672261616;40000;40000;34953.331851147;1.02941419722638;1;0.961076658017877;29649959.2337773;12555149.8409569;4972002.98624133;837727.330551712;565664.244692;376893.970986924;0.686166750996747;0.507891726347637;0.356628463202913;40000;40000;34953.331851147
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2050;843187.008641375;564622.97597296;374428.052741094;40000;40000;32871.416945803;1.01234925502434;1;0.903088780842177;0;0;0;NA;NA;NA;0.0976595987396584;0.0714421960171817;0.0493529207824813;40000;40000;32871.416945803;1.01234925502434;1;0.903088780842177;30177213.2035115;12205424.9308521;5370073.72918516;843187.008641375;564622.97597296;374428.052741094;0.677528005387561;0.501657428221121;0.350177184714255;40000;40000;32871.416945803
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2051;861057.55896135;568464.65535596;383883.413025382;40000;40000;33104.4851365952;1.03207455415731;1;0.916632988608457;0;0;0;NA;NA;NA;0.0987727818061898;0.0711852116731808;0.0481404046302947;40000;40000;33104.4851365952;1.03207455415731;1;0.916632988608457;29630260.6783752;12822860.692111;5257544.55385659;861057.55896135;568464.65535596;383883.413025382;0.684902810966063;0.499912149962822;0.341811010434668;40000;40000;33104.4851365952
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2052;856877.84176031;565687.339836398;378334.71654852;40000;40000;33313.0853810792;1.05711502289373;1;0.943487112911384;0;0;0;NA;NA;NA;0.0992635475906525;0.071320113105672;0.048791473017118;40000;40000;33313.0853810792;1.05711502289373;1;0.943487112911384;29178155.6387784;12649986.6904885;5295260.77025439;856877.84176031;565687.339836398;378334.71654852;0.688151833962709;0.500828371336263;0.346305349789836;40000;40000;33313.0853810792
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2053;857726.659792585;572670.035944678;383720.055899766;40000;40000;33804.7631840855;1.04788474496592;1;0.93259294523252;0;0;0;NA;NA;NA;0.0970096468536426;0.0711445323321016;0.0485213625497103;40000;40000;33804.7631840855;1.04788474496592;1;0.93259294523252;28374075.2740225;12161371.0159443;5293287.75022519;857726.659792585;572670.035944678;383720.055899766;0.673218773445067;0.499635844001101;0.344441347963793;40000;40000;33804.7631840855
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2054;855288.195727335;570553.993179226;385643.286180557;40000;40000;34256.4028124556;1.05790624257091;1;0.96738997195491;0;0;0;NA;NA;NA;0.0979335633141587;0.0718388313191593;0.049058310725758;40000;40000;34256.4028124556;1.05790624257091;1;0.96738997195491;28099620.6697131;12012955.4166888;5128172.18871278;855288.195727335;570553.993179226;385643.286180557;0.67934369916799;0.50435031634084;0.348145955031834;40000;40000;34256.4028124556
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2055;843246.54843137;565885.039680549;382605.99527264;40000;40000;35331.0328316931;1.03754395656259;1;0.933215995680068;0;0;0;NA;NA;NA;0.0983029153166748;0.0721218719479588;0.0496747969926882;40000;40000;35331.0328316931;1.03754395656259;1;0.933215995680068;27959953.9829912;12425819.1581035;4751457.08213495;843246.54843137;565885.039680549;382605.99527264;0.681790850274098;0.506271367951465;0.352395251957184;40000;40000;35331.0328316931
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2056;840041.950213594;565661.157661766;378398.372926533;40000;40000;34401.5925055197;1.01664595016706;1;0.918575054023619;0;0;0;NA;NA;NA;0.0990222947694055;0.0718547147261012;0.0504547968223881;40000;40000;34401.5925055197;1.01664595016706;1;0.918575054023619;27867861.1623787;12634806.6877185;5562156.65850061;840041.950213594;565661.157661766;378398.372926533;0.686554839898162;0.504458133619962;0.357720971148095;40000;40000;34401.5925055197
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2057;828779.197829811;569022.901400929;391030.498463759;40000;40000;31586.9800413978;1.03262373219876;1;0.914356019079837;0;0;0;NA;NA;NA;0.0961106629661604;0.0715692082229623;0.0503607414866002;40000;40000;31586.9800413978;1.03262373219876;1;0.914356019079837;29026709.7434092;12619620.6530493;5313864.3855865;828779.197829811;569022.901400929;391030.498463759;0.667254311978536;0.502519862657933;0.357074453886023;40000;40000;31586.9800413978
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2058;837551.650352638;567334.258021303;395818.472456563;40000;40000;36746.1196601814;1.09550340618278;1;0.999999999999999;0;0;0;NA;NA;NA;0.0986445817910139;0.0720753671101795;0.0496410377814304;40000;40000;36746.1196601814;1.09550340618278;1;0.999999999999999;29740724.0475264;12438803.0578671;5057531.25587018;837551.650352638;567334.258021303;395818.472456563;0.684053861152105;0.505955767968084;0.352162672668235;40000;40000;36746.1196601814
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2059;866633.228041967;566107.328005452;387562.539509762;40000;40000;36196.4406578296;1.02449132027651;1;0.979476803071298;0;0;0;NA;NA;NA;0.0995834918094363;0.0723703219651865;0.0493840792991346;40000;40000;36196.4406578296;1.02449132027651;1;0.979476803071298;28056676.8359208;12162114.2865747;5037435.90597961;866633.228041967;566107.328005452;387562.539509762;0.690269214696971;0.507957240813431;0.350391937386624;40000;40000;36196.4406578296
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2060;836100.955231738;562124.478675778;385228.846359998;40000;40000;34960.8484626904;1;1;0.919946861953073;0;0;0;NA;NA;NA;0.0993511164857839;0.0728767216417618;0.0491666843824744;40000;40000;34960.8484626904;1;1;0.919946861953073;28086431.9568057;12627791.229024;5350833.47041248;836100.955231738;562124.478675778;385228.846359998;0.688731420538458;0.511392242852279;0.348893269547338;40000;40000;34960.8484626904
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2061;841051.495913415;559765.002345409;384695.256251448;40000;40000;33786.0995207066;1.02844533681412;1;0.917818733198203;0;0;0;NA;NA;NA;0.0981821322613708;0.0723189434611932;0.0499499908236675;40000;40000;33786.0995207066;1.02844533681412;1;0.917818733198203;29142853.0768273;12414949.5350575;5196356.72469636;841051.495913415;559765.002345409;384695.256251448;0.680990686583431;0.507608635616544;0.354290659615806;40000;40000;33786.0995207066
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2062;853757.409116212;562483.308591969;386334.15537072;40000;40000;34684.0351864562;1.04890602979222;1;0.951941027695688;0;0;0;NA;NA;NA;0.0984220096606424;0.0724661392259597;0.0488808795388627;40000;40000;34684.0351864562;1.04890602979222;1;0.951941027695688;28023999.6687855;12157442.1252939;5079014.69543758;853757.409116212;562483.308591969;386334.15537072;0.682579743320423;0.508607311356069;0.346922152677008;40000;40000;34684.0351864562
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2063;834929.856235213;565128.86598219;380223.269314777;40000;40000;34052.4893846117;1.05926597027635;1;0.940182483889343;0;0;0;NA;NA;NA;0.0995486178102771;0.0721430525018213;0.0493574770622745;40000;40000;34052.4893846117;1.05926597027635;1;0.940182483889343;28959504.958409;12385712.0995812;5160916.52871492;834929.856235213;565128.86598219;380223.269314777;0.690038448294346;0.506415108029244;0.350208585949761;40000;40000;34052.4893846117
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2064;832941.160728102;564213.155495554;379851.879878504;40000;40000;33666.2327340647;1.03783913049659;1;0.904660702466387;0;0;0;NA;NA;NA;0.0972091632813556;0.0722730647255777;0.0505460200830908;40000;40000;33666.2327340647;1.03783913049659;1;0.904660702466387;27638764.7870951;12242950.2199851;5359451.08086186;832941.160728102;564213.155495554;379851.879878504;0.674541852777763;0.507297342879321;0.358347956197972;40000;40000;33666.2327340647
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2065;844983.037167338;564900.860293987;390793.847956195;40000;40000;33988.7315073136;1.08929373439273;1;0.929871290499445;0;0;0;NA;NA;NA;0.0976316064049377;0.0717935440765469;0.0497444241274355;40000;40000;33988.7315073136;1.08929373439273;1;0.929871290499445;29859297.0888325;12290189.1424937;5154506.80189804;844983.037167338;564900.860293987;390793.847956195;0.677342473833805;0.504042886183385;0.35287489667438;40000;40000;33988.7315073136
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2066;833873.664615649;566236.139023769;387432.828862605;40000;40000;36324.5555173649;1.04763552065363;1;0.979136533089557;0;0;0;NA;NA;NA;0.099019050171172;0.0723573722706707;0.0497311991725457;40000;40000;36324.5555173649;1.04763552065363;1;0.979136533089557;29705743.9442265;12742681.7799819;5340392.32119362;833873.664615649;566236.139023769;387432.828862605;0.686533361214252;0.507869380123904;0.352783797470785;40000;40000;36324.5555173649
"ASSnone_HCR8_REClowmed_INNvar_OERnone_catch40";"ASSnone";"HCR8";"REClowmed";"INNvar";"OERnone";"catch40";2067;848261.854839346;566703.737407627;384753.992017837;40000;40000;34823.5621916084;1.01087251553553;1;0.925232477232424;0;0;0;NA;NA;NA;0.0989032044066818;0.0722773060565556;0.0502316007059293;40000;40000;34823.5621916084;1.01087251553553;1;0.925232477232424;29216558.9242602;12274862.3320599;5199058.96014264;848261.854839346;566703.737407627;384753.992017837;0.685766388946907;0.507326122221086;0.356186589312684;40000;40000;34823.5621916084
